,CSD_code,Electronic_E,Dispersion_E,Dipole_M,Metal_q,HL_Gap,HOMO_Energy,LUMO_Energy,Polarizability
5219,TAJCIT,-3501.629406,-0.318462,5.8589,0.98579,0.11144,-0.18011,-0.06867,718.116392
5220,NERTEK,-2580.231786,-0.039419,9.1215,0.33929,0.19251,-0.10676,0.08575,155.74003
5221,CAMLIN,-1746.856776,-0.146324,2.7807,1.94862,0.1302,-0.19409,-0.06389,374.279884
5222,HANXEZ,-2541.318047,-0.095917,5.0843,0.55408,0.1432,-0.2215,-0.0783,251.986485
5223,GIZVAO,-2545.276997,-0.154354,4.3254,0.23105,0.084,-0.17054,-0.08654,410.501247
5224,LOWXAW,-2731.753792,-0.098574,4.0014,0.29148,0.1238,-0.2188,-0.095,296.912301
5225,QOVSAV,-3143.738534,-0.188812,2.7936,1.11544,0.0879,-0.18811,-0.10021,459.121099
5226,ZIYCUF,-2853.817206,-0.166945,4.1929,0.78929,0.12328,-0.21345,-0.09017,405.914907
5227,KUKYIY,-2042.984006,-0.108802,2.0643,0.50584,0.12356,-0.1778,-0.05424,273.038971
5228,SOXPOL,-2422.761493,-0.245121,1.1618,1.66461,0.13137,-0.19121,-0.05984,577.611049
5229,XOSTOO,-2237.941317,-0.144074,4.1776,0.88827,0.11413,-0.18084,-0.06671,371.398142
5230,CIBMEG,-2778.114205,-0.146112,6.0528,0.98,0.15376,-0.2174,-0.06364,388.372762
5231,BOMNEZ,-5521.612265,-0.295764,15.5778,0.14419,0.09534,-0.21977,-0.12443,671.913012
5232,LOCWEF,-888.041776,-0.091893,4.1951,1.09861,0.12697,-0.19261,-0.06564,256.43639
5233,XISCIL,-2812.343633,-0.094027,3.5242,0.28611,0.11089,-0.1971,-0.08621,260.695577
5234,FEKMOY,-2959.353582,-0.125379,8.1955,0.51266,0.12302,-0.202,-0.07898,339.416536
5235,QIGLEZ,-1130.343745,-0.116163,0.4475,1.60555,0.11718,-0.17962,-0.06244,327.449359
5236,NODKUP,-3356.812346,-0.221428,3.4426,0.28456,0.10133,-0.15544,-0.05411,520.377124
5237,SIMJEF,-2762.248127,-0.240715,6.6879,1.57922,0.10056,-0.17814,-0.07758,564.342803
5238,DIDHAC,-2198.20842,-0.247431,5.135,1.80901,0.13662,-0.17453,-0.03791,597.201808
5239,HIPFAN,-2960.500678,-0.123227,6.4997,0.52479,0.10996,-0.21621,-0.10625,337.910165
5240,ANAWIW,-2933.825283,-0.132368,8.6585,0.82962,0.18386,-0.22793,-0.04407,390.638542
5241,VEYXON,-3043.837628,-0.243482,3.6633,0.73665,0.10786,-0.18531,-0.07745,584.041822
5242,FOZNAL,-1810.650282,-0.188684,9.621,1.28693,0.12103,-0.21598,-0.09495,437.654642
5243,ZUKBIQ,-2607.131056,-0.197093,4.9586,1.66417,0.13177,-0.18689,-0.05512,534.186837
5244,NIMJOL,-7873.66058,-0.215022,5.8815,0.92049,0.10972,-0.18004,-0.07032,533.150639
5245,XUWZUL,-2351.493901,-0.140452,3.0336,0.93373,0.14674,-0.18277,-0.03603,376.17278
5246,GUDTII,-2404.773528,-0.133517,3.9703,0.758,0.15253,-0.2172,-0.06467,327.175614
5247,XUCRUI,-2828.068862,-0.12232,3.0961,0.81448,0.12241,-0.19595,-0.07354,311.227499
5248,WIVGOY,-3503.417872,-0.190243,5.357,0.45724,0.1014,-0.21605,-0.11465,494.372577
5249,GINBEN,-973.153924,-0.108721,5.2189,1.83714,0.15701,-0.17527,-0.01826,274.789255
5250,VEZVEB,-1425.919521,-0.142013,2.3865,1.48739,0.13124,-0.19398,-0.06274,340.639801
5251,JUCQIH,-2384.765983,-0.05113,8.334,0.54199,0.16828,-0.24293,-0.07465,169.545008
5252,ZAVCAA,-3594.933532,-0.087002,6.6077,-0.02846,0.10192,-0.20263,-0.10071,260.300072
5253,XIWSIG,-2803.277038,-0.197189,3.6555,0.79675,0.12762,-0.20718,-0.07956,487.511129
5254,XISCAD,-2851.645085,-0.100306,3.0371,0.28462,0.12506,-0.20883,-0.08377,272.166842
5255,GIPKOG,-2460.769353,-0.117042,3.5234,0.72681,0.12119,-0.1764,-0.05521,300.322037
5256,VIQGOT,-3108.7289,-0.205866,4.3881,0.88398,0.13927,-0.19114,-0.05187,492.255628
5257,JABGUP,-2683.019687,-0.087999,4.3018,0.08905,0.10706,-0.20968,-0.10262,242.692809
5258,VIBGIW,-1190.612394,-0.136505,2.3134,1.51947,0.13057,-0.17571,-0.04514,324.961293
5259,TAHRAY,-2243.092496,-0.134917,1.2327,0.95038,0.11505,-0.18574,-0.07069,341.32883
5260,TERJAC,-4117.759062,-0.23831,7.7479,0.48962,0.15534,-0.20118,-0.04584,566.130661
5261,JATJIA,-2781.112016,-0.192775,6.8373,1.36067,0.12851,-0.20604,-0.07753,505.569439
5262,ITOGOP,-3329.540128,-0.371799,3.0672,1.38661,0.07433,-0.14327,-0.06894,772.839195
5263,RUNPUM,-3022.012172,-0.231528,2.5261,0.77199,0.09222,-0.18093,-0.08871,546.316248
5264,WAHVEJ,-4162.520613,-0.164521,9.9863,0.91019,0.00772,-0.18236,-0.17464,500.900616
5265,QAMPOM,-1749.876107,-0.195461,1.675,1.58705,0.14799,-0.18652,-0.03853,455.646831
5266,DOBYAV,-1298.818009,-0.146442,5.406,1.86838,0.09039,-0.15953,-0.06914,359.328583
5267,PILPUX,-4962.784011,-0.213064,10.8578,0.35843,0.11357,-0.18847,-0.0749,539.910701
5268,TUBSUE,-2049.939293,-0.093452,4.1926,-0.40489,0.14139,-0.18628,-0.04489,281.952271
5269,UFANUN,-2020.311736,-0.216955,0.3601,1.92556,0.09966,-0.14705,-0.04739,496.954942
5270,CIPGAK,-7078.61767,-0.198957,5.3445,1.86965,0.13021,-0.17032,-0.04011,515.764438
5271,VOBCOF,-2015.252928,-0.069653,0.0014,0.83232,0.17041,-0.20787,-0.03746,230.914568
5272,NUGLOQ,-1150.909148,-0.123017,0.8942,1.93291,0.16053,-0.2965,-0.13597,300.676907
5273,DIVYUD,-3126.716875,-0.224598,5.2432,1.50583,0.09341,-0.16955,-0.07614,529.132768
5274,XOTQIG,-1720.37177,-0.091778,4.1132,0.8233,0.13976,-0.21087,-0.07111,239.938081
5275,HILDEO,-2490.769996,-0.184156,0.8178,1.33466,0.03638,-0.129,-0.09262,452.39758
5276,KEWQOS,-3227.001699,-0.081432,6.189,-0.04127,0.11068,-0.22062,-0.10994,267.341287
5277,CUHVOR,-2734.984421,-0.203067,6.0554,0.75818,0.08046,-0.16007,-0.07961,513.490646
5278,ECEZAQ,-2642.857642,-0.154919,3.3601,0.49749,0.105,-0.19135,-0.08635,398.974528
5279,UFANIB,-2516.890048,-0.187504,2.7074,0.65332,0.08694,-0.15205,-0.06511,416.747926
5280,OHUPOY,-2312.173074,-0.132592,1.2728,0.44056,0.12996,-0.1663,-0.03634,351.082777
5281,BURCUN,-3265.47326,-0.174684,2.7844,0.6217,0.12159,-0.20491,-0.08332,439.443802
5282,SUMQAT,-2263.525344,-0.150209,1.5915,0.91955,0.11839,-0.18486,-0.06647,379.660622
5283,GONDES,-1051.775058,-0.099936,2.9794,1.34954,0.11908,-0.19338,-0.0743,288.863853
5284,DAGKIF,-913.346213,-0.077159,1.4012,1.30268,0.18086,-0.20708,-0.02622,230.669332
5285,BOGQAP,-2781.740976,-0.137765,4.4028,0.1629,0.10808,-0.20223,-0.09415,317.06997
5286,JUCQAZ,-2558.016739,-0.215515,2.6893,1.7219,0.12227,-0.19293,-0.07066,526.332688
5287,RIZJER,-1329.262611,-0.158748,1.9583,1.30962,0.06598,-0.12438,-0.0584,368.367219
5288,QEMTOR,-3527.675772,-0.277725,7.6389,1.06572,0.07574,-0.15466,-0.07892,619.085594
5289,EQOKUR,-2354.961045,-0.152466,2.5545,0.75638,0.12855,-0.17845,-0.0499,370.612551
5290,TAFSAV,-2367.862944,-0.073372,5.1352,0.28718,0.11856,-0.21526,-0.0967,210.648021
5291,FIBZAS,-3619.932507,-0.140145,12.61,0.52932,0.14786,-0.11296,0.0349,383.847334
5292,OKOFOL,-2612.444428,-0.09457,0.597,0.49381,0.09632,-0.17849,-0.08217,274.992254
5293,IYIMUZ,-2017.643246,-0.165542,0.931,1.10864,0.11847,-0.16688,-0.04841,436.564553
5294,JOXLUD,-1590.07221,-0.076631,4.1021,0.77499,0.1446,-0.21605,-0.07145,216.257955
5295,XOWLOK,-1873.328682,-0.104612,2.9193,0.80204,0.15908,-0.17771,-0.01863,256.620195
5296,ODAGIL,-3476.883059,-0.121453,7.8601,0.45825,0.10939,-0.23232,-0.12293,331.631407
5297,FUQCID,-1893.4691,-0.110409,0.9021,0.47679,0.09771,-0.14388,-0.04617,287.380385
5298,MIVPUE,-2765.849485,-0.212537,0.6003,0.91505,0.1033,-0.16829,-0.06499,519.010211
5299,LOPJEF,-1967.429933,-0.114874,3.7619,0.76654,0.13866,-0.19383,-0.05517,305.917679
5300,YOTCAL,-2279.625497,-0.135669,3.303,0.34032,0.09746,-0.15009,-0.05263,338.434017
5301,YIJTER,-3227.368398,-0.211632,3.4751,0.33692,0.07689,-0.14965,-0.07276,502.844705
5302,POGCIY,-1913.097956,-0.22299,9.3187,1.59252,0.10805,-0.18917,-0.08112,524.869633
5303,RUKSUL,-2553.408981,-0.152216,1.7117,1.1192,0.12277,-0.19277,-0.07,386.139055
5304,MALKOB,-2667.341542,-0.202028,2.8614,0.599,0.10171,-0.16012,-0.05841,492.402634
5305,HOPNEF,-10924.960078,-0.158042,3.4507,0.3783,0.09445,-0.18572,-0.09127,396.581556
5306,MOFLUP,-2672.848691,-0.183254,3.0846,1.29344,0.13836,-0.20359,-0.06523,470.932748
5307,XOKMAM,-3127.689646,-0.2289,3.0759,1.71376,0.10881,-0.17859,-0.06978,529.612763
5308,IGOGAO,-2967.771502,-0.128992,5.9839,0.62926,0.1706,-0.21673,-0.04613,346.953654
5309,RUKCAB,-1937.836531,-0.161443,5.618,1.81172,0.10172,-0.17777,-0.07605,424.252012
5310,GUZNIA,-2354.269917,-0.143442,5.1536,1.10525,0.14799,-0.19187,-0.04388,365.453494
5311,XUZTUJ,-2933.024287,-0.17986,3.0949,1.11511,0.15191,-0.20723,-0.05532,456.817808
5312,XACFOZ,-4294.705936,-0.208884,1.5447,-0.07344,0.07464,-0.18796,-0.11332,507.830467
5313,SIMJAB,-4765.369644,-0.24371,6.6072,1.47749,0.09907,-0.17521,-0.07614,570.770753
5314,EVUHAF,-3093.638427,-0.115719,5.7354,0.9503,0.12108,-0.19612,-0.07504,343.042309
5315,XAHNUQ,-1656.283224,-0.127579,3.5408,1.87463,0.13516,-0.18109,-0.04593,329.577768
5316,QIPNIO,-4886.616367,-0.10779,5.3409,0.57245,0.11708,-0.15335,-0.03627,292.486303
5317,ZOSVUB,-3956.817172,-0.131725,7.316,1.26348,0.12833,-0.19185,-0.06352,368.876536
5318,TEVCOO,-1896.762113,-0.202723,3.0388,2.01421,0.08717,-0.18518,-0.09801,523.489694
5319,ZEPQEQ,-2574.897645,-0.098772,3.2677,0.218,0.09893,-0.20118,-0.10225,326.848834
5320,NEZZEA,-3293.873984,-0.148269,3.3747,0.3525,0.11638,-0.21043,-0.09405,398.083594
5321,MUNFOR,-3347.435448,-0.149923,6.8571,0.09002,0.14092,-0.20158,-0.06066,401.903501
5322,YACDUC,-1955.896348,-0.192869,2.5849,1.29685,0.12469,-0.18158,-0.05689,449.5067
5323,TUYNOQ,-2052.943587,-0.130698,6.1215,1.38874,0.14875,-0.20144,-0.05269,344.229271
5324,FEXSEI,-3503.401887,-0.189676,6.252,0.48665,0.11069,-0.21853,-0.10784,497.09415
5325,BIJLEM,-2959.194317,-0.116658,4.2182,0.2695,0.1263,-0.19277,-0.06647,294.333127
5326,UPOPEW,-1127.131774,-0.064012,2.1168,1.18529,0.15797,-0.20773,-0.04976,185.755234
5327,IBEGIG,-3470.859621,-0.159809,2.4577,1.03722,0.18736,-0.24062,-0.05326,485.189086
5328,FAPCIJ,-2878.552541,-0.273601,6.1384,1.36315,0.11195,-0.19576,-0.08381,600.000476
5329,DETTIF,-2012.778279,-0.134043,1.3896,0.59552,0.10804,-0.16023,-0.05219,324.79166
5330,NEXTIT,-860.09561,-0.095125,3.2133,1.55361,0.12974,-0.16285,-0.03311,240.295525
5331,LISHAW,-4346.762187,-0.251203,7.0254,1.53105,0.13085,-0.22989,-0.09904,613.445204
5332,SIMHUT,-2650.405433,-0.269103,5.0928,1.83557,0.10187,-0.17315,-0.07128,616.931322
5333,SUPNAT,-517.190442,-0.046268,4.3366,1.01804,0.18579,-0.22159,-0.0358,159.92327
5334,COFMOB,-1688.826863,-0.10671,5.1705,0.55523,0.12851,-0.16186,-0.03335,292.955511
5335,ENUTEO,-3295.769094,-0.128108,12.5816,0.50484,0.10312,-0.2338,-0.13068,349.031361
5336,EZIWAM,-2607.014349,-0.118578,3.4337,0.39038,0.12582,-0.19472,-0.0689,316.36481
5337,WENCOI,-2811.349766,-0.137817,10.5291,0.42419,0.1052,-0.1626,-0.0574,330.382411
5338,PAQRAB,-2791.094119,-0.258198,5.0461,0.91375,0.07402,-0.14283,-0.06881,573.925539
5339,MUQLAL,-1925.940528,-0.088117,1.4547,0.56971,0.08686,-0.16562,-0.07876,273.884508
5340,HAZYAJ,-2119.561486,-0.136622,5.467,0.87432,0.13366,-0.16183,-0.02817,355.129875
5341,ZAFWIM,-2704.309998,-0.125233,4.4072,0.1399,0.0954,-0.19613,-0.10073,299.442547
5342,QIBWIJ,-1705.105093,-0.182041,4.6401,2.08505,0.09698,-0.18156,-0.08458,477.86662
5343,NAWLOM,-3616.089519,-0.203442,9.6151,1.59816,0.10055,-0.20511,-0.10456,513.922669
5344,TIKHAY,-2726.236068,-0.177582,9.2686,1.06299,0.06375,-0.18689,-0.12314,561.723579
5345,DUGPIE,-1850.517453,-0.122797,3.8749,0.68288,0.11667,-0.18879,-0.07212,333.562324
5346,ROCNEE,-2744.971369,-0.309121,1.621,1.6604,0.1668,-0.20207,-0.03527,716.055595
5347,ICEFIG,-2508.431135,-0.178228,1.0927,0.91179,0.14604,-0.20254,-0.0565,438.258256
5348,BUNTOU,-3483.42424,-0.193321,4.9462,0.85457,0.15253,-0.21215,-0.05962,464.636863
5349,MAZJON,-3097.234833,-0.105206,4.0548,0.63937,0.13871,-0.19722,-0.05851,281.277853
5350,PAQQOO,-2732.977426,-0.21481,4.3499,0.96836,0.07229,-0.14335,-0.07106,503.407583
5351,ICERAJ,-2815.172565,-0.118708,4.561,0.30503,0.1187,-0.21719,-0.09849,326.976769
5352,SOFDIA,-2215.812118,-0.18035,6.9418,1.62662,0.1466,-0.19523,-0.04863,449.867831
5353,YUYNUD,-2745.94949,-0.177452,7.0769,0.93472,0.11398,-0.18317,-0.06919,461.094935
5354,NEFNER,-3033.660362,-0.186895,13.0516,1.28717,0.12126,-0.21542,-0.09416,460.293656
5355,CEQWEC,-843.404774,-0.10843,8.8741,1.50013,0.1317,-0.23459,-0.10289,265.503161
5356,DUKMED,-2326.420278,-0.127789,0.1713,0.92108,0.10845,-0.19024,-0.08179,361.017397
5357,KILHES,-2543.779499,-0.173478,2.4849,1.04685,0.13386,-0.20706,-0.0732,463.901931
5358,IDOZEI,-3402.329141,-0.104397,5.4319,0.04522,0.10323,-0.21463,-0.1114,292.581627
5359,TADKIS,-3033.619032,-0.188923,1.3527,1.26395,0.1269,-0.19371,-0.06681,464.043585
5360,VIZWEG,-1382.984932,-0.127342,0.4542,1.41909,0.09032,-0.13125,-0.04093,316.805637
5361,FICBUP,-2351.057006,-0.163843,4.3484,0.81696,0.12512,-0.21052,-0.0854,376.242033
5362,FAJMUY,-3390.887317,-0.208575,3.4409,1.17021,0.123,-0.217,-0.094,553.328094
5363,OLUYOJ,-1759.949163,-0.21434,9.5027,1.65689,0.13699,-0.1965,-0.05951,500.951742
5364,CEZLEZ,-1391.789506,-0.092731,4.6431,0.70215,0.12555,-0.1858,-0.06025,277.053442
5365,GUDTEE,-2236.308178,-0.151415,4.1034,1.00744,0.09973,-0.17792,-0.07819,382.376896
5366,SERSIR,-1696.100247,-0.065192,7.1738,1.51253,0.14455,-0.21535,-0.0708,216.512051
5367,UCOJON,-3318.804363,-0.141515,5.1011,0.97823,0.12651,-0.21144,-0.08493,373.435451
5368,EMOLEX,-2832.926221,-0.17989,1.5175,0.81262,0.10714,-0.1855,-0.07836,472.412832
5369,NAGZAX,-1511.647606,-0.110319,1.494,2.10127,0.16272,-0.21575,-0.05303,323.665824
5370,IMACOO,-3978.827926,-0.277204,5.57,1.20122,0.11059,-0.20029,-0.0897,652.44468
5371,VURDUH,-2176.263916,-0.048184,3.9889,0.24873,0.1434,-0.22953,-0.08613,159.852974
5372,GIKGUC,-2121.888116,-0.135208,0.6634,-0.54901,0.09663,-0.0925,0.00413,337.984804
5373,TERCID,-1901.977653,-0.124461,3.7285,0.8082,0.12798,-0.20802,-0.08004,307.530613
5374,BABVEH,-2677.574003,-0.186293,1.2756,1.01063,0.12587,-0.17294,-0.04707,452.662878
5375,NAZDIB,-1400.570106,-0.156484,1.752,1.41385,0.13547,-0.19207,-0.0566,384.271037
5376,KARPEA,-4825.123234,-0.219436,3.1286,0.92118,0.09651,-0.1898,-0.09329,604.582408
5377,EWAQIC,-1763.482797,-0.130804,3.6906,1.04321,0.151,-0.18396,-0.03296,308.463998
5378,QOSLAM,-2251.212422,-0.050397,3.5508,0.34097,0.07828,-0.18683,-0.10855,176.727903
5379,QIYDAE,-4328.660108,-0.13227,3.5181,0.56221,0.07135,-0.15987,-0.08852,346.581499
5380,VUMLIA,-2586.208895,-0.15944,3.2818,0.33485,0.08421,-0.2831,-0.19889,387.771114
5381,NIWBUT,-2420.216776,-0.290864,5.9961,1.84238,0.09181,-0.17501,-0.0832,670.226467
5382,UGAZIM,-2241.615565,-0.135742,6.3931,0.85317,0.11544,-0.19544,-0.08,359.811855
5383,XURREH,-3158.183838,-0.259654,2.9317,1.12518,0.1437,-0.19237,-0.04867,613.310165
5384,YEZZUA,-1821.223851,-0.111513,2.8562,1.3544,0.10022,-0.18292,-0.0827,318.738931
5385,HABHOH,-2600.174624,-0.133712,3.2126,0.53191,0.1168,-0.18605,-0.06925,369.346512
5386,RITSAR,-1537.109583,-0.133033,3.8059,1.07236,0.14779,-0.18521,-0.03742,309.937073
5387,TUMVED,-1156.530452,-0.146821,8.7999,1.47428,0.11433,-0.21586,-0.10153,357.941681
5388,WEVFAF,-3016.358103,-0.22329,5.3743,0.65221,0.0895,-0.174,-0.0845,502.803158
5389,NENBAM,-2563.009399,-0.168516,2.057,0.34583,0.08849,-0.14388,-0.05539,389.888141
5390,LASYEJ,-2112.047453,-0.19907,0.027,1.76921,0.07952,-0.17512,-0.0956,496.792282
5391,FUFCOY,-11471.487529,-0.052084,7.8976,0.19049,0.10997,-0.2475,-0.13753,198.259178
5392,WOFCIG,-1755.116665,-0.175926,0.7593,1.70755,0.11471,-0.18054,-0.06583,431.870094
5393,BOLYIL,-2925.91476,-0.198688,3.6858,0.38379,0.10009,-0.17238,-0.07229,427.722957
5394,MOGPUU,-4393.999793,-0.315375,13.4729,1.79123,0.10586,-0.20288,-0.09702,699.406075
5395,MUQMIV,-2794.41229,-0.147004,3.9711,1.31341,0.12165,-0.18456,-0.06291,383.035107
5396,MENWUA,-2581.214282,-0.037213,8.5306,0.67832,0.20794,-0.10887,0.09907,156.252533
5397,GUKQUA,-4350.855388,-0.251208,10.2117,0.95365,0.14633,-0.21069,-0.06436,596.750983
5398,JUQQAN,-2735.677322,-0.13009,6.7681,0.41591,0.14969,-0.21668,-0.06699,340.717406
5399,DOGMUK,-2855.336877,-0.242128,4.9448,0.9677,0.11816,-0.15988,-0.04172,563.773278
5400,LAPDAK,-1548.25698,-0.114679,3.3252,1.0631,0.10317,-0.1831,-0.07993,303.652527
5401,DEJHIJ,-3120.903819,-0.199416,3.8589,0.49625,0.11361,-0.1581,-0.04449,474.301937
5402,VEWNOA,-2234.420962,-0.10357,3.3742,-0.17323,0.12126,-0.15734,-0.03608,264.860661
5403,RANTOP,-3573.589246,-0.185113,12.842,0.75187,0.09468,-0.18712,-0.09244,473.277479
5404,NODZAI,-2011.446533,-0.12818,4.1682,0.80892,0.1199,-0.1991,-0.0792,315.68687
5405,TISWEA,-6339.061946,-0.12103,4.9952,0.65329,0.10624,-0.18614,-0.0799,313.069634
5406,WIYJOD,-2036.74355,-0.116097,4.138,0.85554,0.13565,-0.20702,-0.07137,282.966829
5407,YOJXOL,-2889.488133,-0.21603,3.1092,1.04366,0.18178,-0.2166,-0.03482,515.024314
5408,KUQCUW,-2101.049047,-0.189955,2.4943,2.11902,0.11033,-0.17527,-0.06494,471.478532
5409,QEZJAH,-1656.345129,-0.061371,0.633,0.48012,0.10536,-0.34437,-0.23901,184.144054
5410,WOPYAC,-1785.802628,-0.083904,5.7369,1.00665,0.13901,-0.18484,-0.04583,247.881332
5411,EQOLIG,-2165.695225,-0.123607,2.3339,0.81748,0.13634,-0.20096,-0.06462,328.547037
5412,QATFOI,-2344.01634,-0.09922,3.1308,0.83386,0.09572,-0.18573,-0.09001,302.440215
5413,IYIMIN,-2515.251381,-0.14621,1.7797,0.21232,0.10746,-0.14357,-0.03611,357.641928
5414,GOCJAJ,-2549.797437,-0.149785,5.9483,0.9115,0.08262,-0.15293,-0.07031,372.82283
5415,YOHRAO,-2243.756255,-0.148569,3.8513,0.18833,0.10001,-0.16961,-0.0696,338.030887
5416,ZEBRAZ,-2948.039743,-0.147967,4.42,0.57564,0.14752,-0.19563,-0.04811,366.356131
5417,UVEYIF,-2630.775368,-0.228884,3.5843,1.86425,0.12438,-0.18593,-0.06155,558.158873
5418,JUGFUO,-2565.235373,-0.195617,6.8518,1.01549,0.14005,-0.09755,0.0425,463.723331
5419,JOHQOO,-2126.937,-0.142616,3.6092,0.87207,0.10861,-0.18677,-0.07816,349.62704
5420,GEZQOU,-8211.611038,-0.251229,5.7162,0.83308,0.09867,-0.16346,-0.06479,607.860859
5421,MAJXAX,-2029.463764,-0.099432,4.2541,0.80852,0.10355,-0.18962,-0.08607,271.090562
5422,NUWDUE,-2875.236409,-0.152309,14.9543,1.25408,0.1085,-0.20946,-0.10096,397.68667
5423,GARVOL,-1970.946326,-0.113376,4.1548,0.76812,0.0946,-0.17689,-0.08229,312.325225
5424,JANXIG,-3050.998603,-0.222822,1.2421,0.67597,0.11995,-0.17819,-0.05824,496.049881
5425,LENQEC,-1604.765119,-0.173775,1.0876,1.99501,0.13972,-0.17092,-0.0312,434.590206
5426,OGIGOC,-3284.710115,-0.171255,7.1973,0.42221,0.10275,-0.20779,-0.10504,410.190717
5427,OZIHUC,-3200.562634,-0.179634,3.1872,0.69961,0.12574,-0.18374,-0.058,451.492711
5428,TIZZUX,-1918.173992,-0.149032,10.5489,0.65103,0.0661,-0.14453,-0.07843,413.649338
5429,RAYJEI,-2589.246199,-0.146876,3.4869,0.91163,0.11595,-0.20352,-0.08757,390.748551
5430,KILKIZ,-2312.839575,-0.064632,5.524,0.28898,0.14695,-0.22576,-0.07881,184.911585
5431,WUBKAH,-1812.609604,-0.100438,1.6598,1.22454,0.12376,-0.16172,-0.03796,270.795699
5432,KOKFEW,-1979.945811,-0.113795,6.2444,1.18648,0.12074,-0.1856,-0.06486,312.651956
5433,KENMUM,-3135.489749,-0.182225,2.3419,0.79192,0.12789,-0.17034,-0.04245,505.679002
5434,ZAVDUV,-2209.510812,-0.159013,0.7233,0.98462,0.12498,-0.19066,-0.06568,437.084311
5435,YAMKEF,-1967.265335,-0.10507,5.8075,0.74926,0.10675,-0.18437,-0.07762,296.764693
5436,XEPCEA,-2112.852638,-0.123942,4.2307,0.85639,0.1362,-0.20769,-0.07149,304.781452
5437,LOQBUP,-2629.85619,-0.142452,4.7001,0.85875,0.12328,-0.20916,-0.08588,399.0356
5438,FEQWIH,-2740.617358,-0.227879,6.9077,1.73576,0.07922,-0.18174,-0.10252,620.182308
5439,XEPBOK,-2465.194462,-0.074106,4.4344,0.30945,0.13517,-0.22298,-0.08781,224.081334
5440,RAQXIQ,-2677.213434,-0.176714,3.2529,0.26894,0.1068,-0.17293,-0.06613,418.153095
5441,GINXAC,-1779.044984,-0.095322,3.8986,1.12693,0.11243,-0.19231,-0.07988,257.457611
5442,QOSJEN,-3327.707423,-0.258509,2.2903,1.46462,0.12306,-0.19827,-0.07521,583.20877
5443,PAXJON,-2116.219468,-0.203005,1.4997,1.13604,0.10676,-0.17171,-0.06495,524.889031
5444,MIBDIN,-2858.35419,-0.221182,1.0852,0.7434,0.10252,-0.16512,-0.0626,545.853306
5445,QOPYEZ,-2187.596167,-0.120199,3.4519,1.1085,0.11122,-0.18937,-0.07815,318.972921
5446,YOJJIR,-3520.938644,-0.108353,3.4141,0.07513,0.10859,-0.21939,-0.1108,335.616476
5447,ATITAA,-1831.658057,-0.225062,3.1152,1.6507,0.11056,-0.1687,-0.05814,514.360195
5448,RETVAN,-2354.61516,-0.20227,2.9934,0.95965,0.09005,-0.17564,-0.08559,510.35445
5449,MOSQAM,-2434.244077,-0.131693,3.3472,0.37395,0.13542,-0.18941,-0.05399,324.669103
5450,NINKEB,-1628.11895,-0.079895,4.4851,0.74156,0.14429,-0.22341,-0.07912,227.085317
5451,CCPZRA,-660.496326,-0.04322,4.0428,0.20651,0.07823,-0.14997,-0.07174,145.493236
5452,AZORIQ,-2167.253255,-0.273979,6.1281,1.85181,0.07916,-0.16925,-0.09009,594.435308
5453,ATIVAC,-3130.029966,-0.127665,2.2128,0.93498,0.09584,-0.20941,-0.11357,404.924282
5454,CESSOK,-2787.619825,-0.276687,6.6134,1.99837,0.08339,-0.14986,-0.06647,648.869054
5455,KUQCOQ,-2030.607159,-0.184027,4.5817,2.01553,0.12989,-0.19998,-0.07009,483.153245
5456,WEYTOK,-2235.06994,-0.152055,3.414,1.17589,0.09779,-0.17684,-0.07905,395.864063
5457,LEBYOH,-2302.363593,-0.141104,5.1807,1.49367,0.18297,-0.19714,-0.01417,359.012272
5458,NONMIO,-2586.323909,-0.210669,2.4526,0.92957,0.12404,-0.18549,-0.06145,491.071209
5459,PAYLEH,-2352.410267,-0.087601,5.4129,0.41647,0.15715,-0.21631,-0.05916,238.591786
5460,FURCIF,-1894.679419,-0.113209,2.9516,0.73258,0.11847,-0.17928,-0.06081,302.734395
5461,QUMWOK,-2719.341006,-0.147598,7.8128,0.52939,0.1083,-0.17556,-0.06726,356.942099
5462,VINGEF,-1871.750012,-0.057323,8.6482,0.74662,0.15094,-0.06912,0.08182,169.794275
5463,NIYSUK,-1853.838763,-0.17602,3.4364,1.90886,0.12513,-0.20519,-0.08006,459.007702
5464,REKXAG,-2660.316868,-0.211098,9.7937,0.91491,0.0814,-0.15817,-0.07677,484.335347
5465,ZIHKIM,-1462.525879,-0.184082,12.866,1.85296,0.14274,-0.20896,-0.06622,443.090591
5466,GANCOQ,-1349.990719,-0.116455,0.0326,1.56425,0.0334,-0.16541,-0.13201,303.579143
5467,KILYIN,-1947.178375,-0.111476,6.8975,0.79886,0.11074,-0.22474,-0.114,327.030853
5468,YOBYET,-3619.153023,-0.418053,0.4863,2.16419,0.02586,-0.13929,-0.11343,971.899471
5469,XIWVIJ,-2005.400066,-0.079507,2.6265,0.45741,0.10263,-0.17098,-0.06835,218.734491
5470,WOFYEW,-2159.610015,-0.143957,4.3542,0.98484,0.12688,-0.14648,-0.0196,379.638434
5471,MOWHOV,-2624.45784,-0.201672,3.2055,1.1645,0.0826,-0.17724,-0.09464,492.127211
5472,ASASIX,-1982.31968,-0.199691,4.0003,1.29884,0.09838,-0.17364,-0.07526,488.483683
5473,HIKBAG,-1936.300444,-0.072249,5.499,0.95307,0.17151,-0.2494,-0.07789,209.629741
